rank,video_name,frame_index,timestamp_ms,distance_raw,distance_normalized,detection_confidence,output_image_path
1,DRILL-20260628-0003.mp4,59,1966,60.02037036982295,1.290868376075217,1.0,DRILL-20260628-0003/annotated_frames/rank_01_frame_000059.jpg
2,DRILL-20260628-0003.mp4,81,2700,60.41704273217978,1.3003047458601495,1.0,DRILL-20260628-0003/annotated_frames/rank_02_frame_000081.jpg
3,DRILL-20260628-0003.mp4,34,1133,58.55166157505183,1.3478494618210615,1.0,DRILL-20260628-0003/annotated_frames/rank_03_frame_000034.jpg
4,DRILL-20260628-0003.mp4,87,2900,148.8840723741736,3.2038728710127606,1.0,DRILL-20260628-0003/annotated_frames/rank_04_frame_000087.jpg
5,DRILL-20260628-0003.mp4,40,1333,184.9340282983868,4.216091276103538,1.0,DRILL-20260628-0003/annotated_frames/rank_05_frame_000040.jpg
